x,y,total_volume_new
4149535.22048801,2822677.1983097,0
4149535.220488,2822577.19830967,0
4149535.220488,2821077.19830923,284.700000006706
4149535.220488,2820977.1983092,0
4149535.220488,2822077.19830952,0
4149535.220488,2821977.1983095,0
4149535.220488,2822477.19830964,364.414236468356
4149535.220488,2822377.19830961,808.538263543253
4149535.220488,2822277.19830959,0
4149535.220488,2822177.19830956,1275.49001871902
4149535.2204881,2839277.19831449,0
4149535.2204881,2839177.19831445,0
4149535.2204881,2839677.1983146,0
4149535.2204881,2839577.19831457,0
4149535.2204881,2839477.19831454,10.1772550333291
4149535.2204881,2839377.19831452,2656.84676147881
4149535.22048809,2837677.19831403,0
4149535.22048809,2837577.198314,0
4149535.22048809,2837477.19831397,0
4149535.22048809,2838077.19831414,0
4149535.22048809,2837977.19831411,0
4149535.22048809,2837877.19831408,0
4149535.22048809,2837777.19831406,0
4149535.22048809,2838477.19831426,0
4149535.22048809,2838377.19831423,0
4149535.22048809,2838277.1983142,0
4149535.22048809,2838177.19831417,0
4149535.22048806,2832477.19831253,0
4149535.22048806,2832877.19831265,0
4149535.22048806,2832777.19831262,4069.79550004955
4149535.22048806,2832677.19831259,0
4149535.22048806,2832577.19831256,0
4149535.22048806,2833277.19831276,0
4149535.22048806,2833177.19831274,0
4149535.22048806,2833077.19831271,1903.41824368582
4149535.22048806,2832977.19831268,13300.7123346777
4149535.22048807,2833377.19831279,0
4149535.22048805,2830577.19831199,0
4149535.22048808,2835677.19831345,3842.21150004389
4149535.22048808,2835577.19831343,0
4149535.22048808,2835477.1983134,0
4149535.22048808,2835377.19831337,0
4149535.22048808,2835777.19831348,0
4149435.22048795,2813277.19830696,0
4149435.22048794,2813177.19830693,0
4149435.22048794,2813077.19830691,0
4149435.22048795,2813477.19830702,0
4149435.22048795,2813377.19830699,0
4149435.22048797,2817277.19830813,0
4149435.22048797,2817177.1983081,0
4149435.22048796,2815277.19830755,0
4149435.22048796,2815677.19830766,0
4149435.22048796,2815577.19830763,0
4149435.22048796,2815477.19830761,0
4149435.22048796,2815377.19830758,0
4149435.22048791,2807677.19830532,0
4149435.22048791,2807577.19830529,0
4149435.22048791,2807477.19830526,0
4149435.22048791,2807377.19830524,0
4149435.2204879,2804677.19830445,0
4149435.2204879,2804577.19830441,0
4149435.22048791,2807877.19830538,0
4149435.22048791,2807777.19830535,0
4149435.22048802,2825677.19831057,0
4149435.22048801,2825577.19831054,0
4149435.22048801,2825477.19831051,1198.38560182612
4149435.22048801,2825377.19831048,7.41191977488343
4149435.22048802,2826077.19831068,0
4149435.22048802,2825977.19831066,0
4149435.22048802,2825877.19831063,0
4149435.22048802,2825777.1983106,492.651000012457
4149435.22048802,2826377.19831077,0
4149435.22048802,2826277.19831074,0
4149435.22048802,2826177.19831071,0
4149435.22048801,2825277.19831045,4938.01623747824
4149435.22048801,2825177.19831043,3992.75025126183
4149435.22048801,2825077.19831039,3.33315094428253
4149435.22048801,2824977.19831037,508.042699332291
4149435.22048803,2828877.1983115,0
4149435.22048803,2828777.19831146,0
4149435.22048803,2828677.19831144,0
4149435.22048803,2828577.19831141,0
4149435.22048804,2829277.19831161,0
4149435.22048803,2829177.19831158,0
4149435.22048803,2829077.19831155,1640.23200000669
4149435.22048803,2828977.19831152,0
4149435.22048804,2829677.19831172,762.61518142256
4149435.22048804,2829577.1983117,661.255818639882
4149435.22048804,2829477.19831167,4840.98299995128
4149435.22048804,2829377.19831164,441.870602701325
4149435.22048804,2830077.19831184,0
4149435.22048804,2829977.19831181,0
4149435.22048804,2829877.19831178,0
4149435.22048804,2829777.19831176,0
4149435.22048802,2827277.19831103,134.180000001099
4149435.22048802,2827177.19831101,0
4149435.22048802,2827077.19831097,0
4149435.22048803,2827677.19831115,0
4149435.22048803,2827577.19831112,0
4149435.22048803,2827477.19831109,0
4149435.22048802,2827377.19831106,0
4149435.22048803,2828477.19831138,0
4149435.22048803,2828377.19831135,0
4149435.22048803,2828277.19831132,0
4149435.22048798,2819377.19830874,1747.58898963893
4149435.22048797,2817677.19830825,0
4149435.22048797,2817577.19830822,0
4149435.22048797,2817477.19830819,0
4149435.22048797,2817377.19830816,0
4149435.22048797,2817777.19830827,0
4149435.220488,2822477.19830964,0
4149435.220488,2822377.19830961,672.00771399762
4149435.220488,2822277.19830959,0
4149435.220488,2822177.19830956,207.025000012072
4149435.220488,2822777.19830973,0
4149435.220488,2822677.1983097,0
4149435.220488,2822577.19830967,0
4149435.22048799,2820877.19830918,0
4149435.22048799,2820777.19830915,0
4149435.22048799,2820677.19830912,762.272500000987
4149435.22048799,2820577.19830909,0
4149435.22048799,2821177.19830927,0
4149435.22048799,2821077.19830923,0
4149435.22048799,2820977.19830921,0
4149435.220488,2822077.19830952,0
4149435.22048799,2821977.1983095,0
4149435.2204879,2804477.19830438,2243.98826649633
4149435.2204879,2804377.19830436,1985.41942222855
4148035.22048796,2832877.19831264,0
4148035.22048796,2833277.19831275,0
4148035.22048796,2833177.19831272,0
4148035.22048796,2833077.19831269,0
4148035.22048796,2832977.19831267,0
4148035.22048797,2835777.19831347,0
4148035.22048797,2835677.19831344,0
4148035.22048793,2827677.19831113,0
4148035.22048791,2824877.19831033,0
4148035.22048791,2825277.19831044,0
4148035.22048791,2825177.19831041,0
4148035.22048791,2825077.19831038,0
4148035.22048791,2824977.19831036,0
4148035.22048794,2829677.19831172,0
4148035.22048794,2829977.1983118,0
4148035.22048794,2829877.19831177,0
4148035.22048794,2829777.19831174,0
4148035.22048793,2828077.19831125,0
4148035.22048793,2827977.19831122,0
4148035.22048793,2827877.19831119,0
4148035.22048793,2827777.19831117,0
4148035.22048793,2828477.19831137,0
4148035.22048793,2828377.19831134,0
4148035.22048793,2828277.19831131,0
4148035.22048793,2828177.19831128,0
4148035.22048803,2845677.1983163,0
4148035.22048803,2845577.19831628,442.615999988624
4148035.22048803,2845477.19831625,0
4148035.22048803,2845377.19831622,0
4148035.22048803,2845977.19831639,0
4148035.22048803,2845877.19831636,0
4148035.22048803,2845777.19831634,0
4148035.22048804,2847677.19831688,0
4148035.22048804,2847577.19831685,0
4148035.22048804,2847477.19831682,0
4148035.22048804,2847977.19831696,0
4148035.22048804,2847877.19831693,0
4148035.22048804,2847777.19831691,33.1738894924521
4148035.22048801,2842877.19831551,0
4148035.22048801,2842777.19831548,0
4148035.22048802,2843277.19831562,0
4148035.22048802,2843177.19831559,0
4148035.22048801,2842977.19831554,0
4148035.22048802,2843477.19831567,155.548099922016
4148035.22048802,2843377.19831565,113.223900082032
4148035.22048778,2802077.19830366,308.197145508323
4148035.22048778,2801977.19830363,909.823477499653
4148035.22048778,2801877.1983036,712.733999998402
4148035.22048778,2801777.19830358,0
4148035.22048779,2802477.19830378,0
4148035.22048778,2802377.19830375,0
4148035.22048778,2802277.19830373,0
4148035.22048778,2802177.19830369,0
4148035.22048779,2802577.19830381,0
4148035.2204879,2822077.19830951,547.440986593417
4148035.2204879,2821977.19830949,468.708590212557
4148035.2204879,2821877.19830946,0
4148035.2204879,2821777.19830943,0
4148035.2204879,2822477.19830963,0
4148035.2204879,2822377.19830961,0
4148035.2204879,2822277.19830957,0
4148035.2204879,2822177.19830954,25.3847726911306
4148035.2204879,2822677.19830969,0
4148035.2204879,2822577.19830966,0
4148035.22048785,2813677.19830707,997.585499987635
4148035.22048785,2814077.19830718,0
4148035.22048785,2813977.19830715,624.887186449769
4148035.22048785,2813877.19830713,0
4148035.22048785,2813777.1983071,2016.79599998132
4148035.22048785,2814477.1983073,0
4148035.22048785,2814377.19830728,0
4148035.22048785,2814277.19830724,0
4148035.22048785,2814177.19830722,718.963219768181
4148035.22048786,2814877.19830742,0
4148035.22048786,2814777.19830739,0
4148035.22048785,2814677.19830736,0
4148035.22048785,2814577.19830733,0
4148035.22048786,2815277.19830754,0
4148035.22048786,2815177.19830751,11.6056910966174
4148035.22048786,2815077.19830748,5766.25030885587
4148035.22048786,2814977.19830745,0
4148035.22048786,2815577.19830762,0
4148035.22048786,2815477.1983076,0
4148035.22048786,2815377.19830757,0
4147935.22048778,2802077.19830367,0
4147935.22048778,2801977.19830363,0
4147935.22048777,2801877.1983036,0
4147935.22048777,2801777.19830358,0
4147935.22048778,2802377.19830375,0
4147935.22048778,2802277.19830373,0
4147935.22048778,2802177.19830369,729.417000037804
4148035.22048809,2856877.19831949,0
4148035.22048809,2856777.19831946,0
4148035.22048809,2856677.19831943,0
4148035.22048812,2861677.19832084,0
4148035.22048812,2861577.19832082,0
4148035.22048812,2861477.19832079,0
4148035.22048812,2861877.1983209,0
4148035.22048812,2861777.19832087,0
4148035.22048807,2852077.19831813,381.480000008247
4148035.22048806,2851977.1983181,459.479695935943
4148035.22048806,2851877.19831807,3344.961473552
4148035.22048806,2851777.19831805,0
4148035.22048807,2852377.19831822,0
4148035.22048807,2852277.19831818,0
4148035.22048807,2852177.19831816,0
4148035.22048814,2865277.19832186,491.455999991298
4148035.22048814,2865677.19832197,0
4148035.22048814,2865577.19832194,812.579999995418
4148035.22048814,2865477.19832191,0
4148035.22048814,2865377.19832189,0
4148035.22048814,2865877.19832202,2940.58366578028
4148035.22048814,2865777.198322,2379.84952932883
4147935.22048802,2845677.1983163,899.145000011846
4147935.22048802,2845577.19831628,3366.79339021989
4147935.22048802,2845477.19831625,1695.60558054894
4147935.22048802,2845377.19831622,495.151999999583
4147935.22048802,2845877.19831636,732.804482550151
4147935.22048802,2845777.19831633,508.366392062814
4147935.22048803,2847677.19831687,0
4147935.22048803,2847577.19831685,0
4147935.22048803,2847477.19831682,0
4147935.22048804,2847977.19831696,0
4147935.22048804,2847877.19831693,0
4147935.22048803,2847777.19831691,275.418110511638
4147935.22048808,2856877.19831949,1599.94877437768
4147935.22048808,2856777.19831946,4751.41572564688
4147935.22048808,2856677.19831943,1318.61454771032
4147935.22048808,2856577.1983194,0
4147935.22048809,2856977.19831952,0
4147935.22048811,2861677.19832084,0
4147935.22048811,2861577.19832082,0
4147935.22048811,2861477.19832079,0
4147935.22048811,2861977.19832093,0
4147935.22048811,2861877.1983209,0
4147935.22048811,2861777.19832087,206.955000006978
4147935.22048806,2852077.19831813,0
4147935.22048806,2851977.1983181,0
4147935.22048806,2851877.19831807,0
4147935.22048806,2851777.19831804,0
4147935.22048806,2852477.19831824,0
4147935.22048806,2852377.19831822,0
4147935.22048806,2852277.19831818,409.031999998353
4147935.22048806,2852177.19831816,0
4147935.22048789,2822077.19830951,2698.23344981486
4147935.22048789,2821977.19830948,0
4147935.22048789,2821877.19830946,0
4147935.22048789,2822477.19830962,0
4147935.22048789,2822377.1983096,10349.905946579
4147935.22048789,2822277.19830957,0
4147935.22048789,2822177.19830954,0
4147935.22048784,2814077.19830718,0
4147935.22048784,2813977.19830716,631.129631111398
4147935.22048784,2813877.19830713,0
4147935.22048784,2813777.1983071,0
4147935.22048785,2814477.1983073,31.2488743806258
4147935.22048785,2814377.19830728,0
4147935.22048785,2814277.19830724,2167.08600003338
4147935.22048784,2814177.19830722,115.266780235106
4147935.22048785,2814877.19830742,3729.14905231076
4147935.22048785,2814777.19830739,0
4147935.22048785,2814677.19830736,0
4147935.22048785,2814577.19830733,795.238500026753
4147935.22048785,2815277.19830754,205.636999970331
4147935.22048785,2815177.1983075,265.200000014249
4147935.22048785,2815077.19830748,0
4147935.22048785,2814977.19830745,0
4147935.22048785,2815577.19830762,0
4147935.22048785,2815477.19830759,0
4147935.22048785,2815377.19830757,0
4147935.22048795,2832877.19831264,0
4147935.22048795,2832777.19831261,0
4147935.22048795,2832677.19831258,0
4147935.22048795,2833277.19831275,160.79119279515
4147935.22048795,2833177.19831272,759.953807181213
4147935.22048795,2833077.1983127,744.233297508582
4147935.22048795,2832977.19831267,209.046475917846
4147935.22048795,2833377.19831278,0
4147935.22048797,2835677.19831344,0
4147935.22048797,2835577.19831341,0
4147935.22048797,2835477.19831339,0
4147935.22048797,2835777.19831347,0
4147935.22048791,2824877.19831033,0
4147935.22048791,2825277.19831045,0
4147935.22048791,2825177.19831041,0
4147935.22048791,2825077.19831038,0
4147935.22048791,2824977.19831036,0
4147935.22048793,2829677.19831172,0
4147935.22048794,2830077.19831183,0
4147935.22048793,2829977.1983118,0
4147935.22048793,2829877.19831177,0
4147935.22048793,2829777.19831174,0
4147935.22048794,2830177.19831186,0
4147935.22048792,2828077.19831125,0
4147935.22048792,2827877.19831119,0
4147935.22048792,2827777.19831116,0
4147935.22048793,2828477.19831137,0
4147935.22048793,2828377.19831134,0
4147935.22048792,2828277.19831131,0
4147935.22048792,2828177.19831128,0
4147935.22048793,2828577.19831139,0
4147835.22048777,2802077.19830367,0
4147835.22048777,2801977.19830364,0
4147835.22048777,2801877.19830361,0
4147835.22048777,2802377.19830375,0
4147835.22048777,2802277.19830373,0
4147835.22048777,2802177.19830369,0
4147835.22048788,2822377.1983096,7392.77627979588
4147835.22048788,2822277.19830957,2778.60675106403
4147835.22048788,2822177.19830954,7580.78123986758
4147835.22048788,2822077.19830951,6.76476005194709
4147835.22048784,2814077.19830718,0
4147835.22048784,2814477.1983073,1903.67462564595
4147835.22048784,2814377.19830727,1625.32950000638
4147835.22048784,2814277.19830724,263.213999995776
4147835.22048784,2814177.19830721,0
4147835.22048784,2814877.19830742,1674.14694774492
4147835.22048784,2814777.19830739,0
4147835.22048784,2814677.19830736,1934.99925668165
4147835.22048784,2814577.19830733,1866.21074328236
4147835.22048784,2815277.19830753,0
4147835.22048784,2815177.1983075,507.03439912264
4147835.22048784,2815077.19830748,351.453100891085
4147835.22048784,2814977.19830745,0
4147835.22048785,2815677.19830765,0
4147835.22048785,2815577.19830762,2786.32900001323
4147835.22048785,2815477.19830759,0
4147835.22048784,2815377.19830756,0
4147935.22048813,2865277.19832186,270.920999992639
4147935.22048813,2865677.19832197,0
4147935.22048813,2865577.19832194,0
4147935.22048813,2865477.19832191,0
4147935.22048813,2865377.19832189,605.037993222848
4147935.22048813,2865777.198322,942.195462588547
4148235.2204878,2802077.19830367,689.819000004465
4148235.2204878,2801977.19830364,0
4148235.2204878,2801877.19830361,0
4148235.2204878,2801777.19830358,0
4148235.2204878,2802477.19830379,366.295845323169
4148235.2204878,2802377.19830376,925.469999971334
4148235.2204878,2802277.19830373,0
4148235.2204878,2802177.1983037,0
4148235.2204878,2802577.19830382,0
4148235.22048781,2805077.19830455,0
4148235.22048781,2804977.19830452,0
4148235.22048791,2822077.19830952,746.407499960158
4148235.22048791,2821977.19830949,313.474999981117
4148235.22048791,2821877.19830946,0
4148235.22048791,2821777.19830943,0
4148235.22048791,2822477.19830963,156.052780314349
4148235.22048791,2822377.19830961,716.1714999925
4148235.22048791,2822277.19830958,181.169999995083
4148235.22048791,2822177.19830954,0
4148235.22048792,2822877.19830975,0
4148235.22048791,2822777.19830972,1370.10522084755
4148235.22048791,2822677.19830969,604.225779163186
4148235.22048791,2822577.19830966,387.822219687514
4148235.22048787,2814477.1983073,0
4148235.22048787,2814377.19830728,5399.32558380775
4148235.22048787,2814277.19830725,1775.05341620352
4148235.22048787,2814177.19830721,0
4148235.22048787,2814877.19830742,0
4148235.22048787,2814777.19830739,0
4148235.22048787,2814677.19830737,0
4148235.22048787,2814577.19830733,0
4148235.22048787,2815277.19830754,0
4148235.22048787,2815177.19830751,791.784000004828
4148235.22048787,2815077.19830748,733.48199998932
4148235.22048787,2814977.19830745,0
4148235.22048787,2815577.19830763,0
4148235.22048787,2815477.1983076,0
4148235.22048787,2815377.19830757,0
4148235.22048786,2813277.19830695,0
4148235.22048786,2813677.19830707,0
4148235.22048786,2813577.19830704,0
4148235.22048786,2813477.19830701,0
4148235.22048786,2813377.19830698,0
4148235.22048787,2814077.19830719,0
4148235.22048787,2813977.19830716,0
4148235.22048786,2813877.19830713,0
4148235.22048786,2813777.1983071,0
4148235.22048789,2817677.19830824,0
4148235.22048789,2817777.19830826,672.364999970561
4148335.22048816,2865777.198322,0
4148335.22048816,2865277.19832186,0
4148335.22048816,2865177.19832183,0
4148335.22048816,2865077.1983218,0
4148335.22048816,2865677.19832197,419.194999987911
4148335.22048816,2865577.19832195,0
4148335.22048816,2865477.19832192,0
4148335.22048816,2865377.19832189,0
4148235.22048812,2860077.19832039,0
4148235.22048813,2860477.19832051,0
4148235.22048812,2860177.19832042,0
4148235.22048813,2860577.19832053,0
4148235.22048813,2861677.19832084,0
4148235.22048808,2851677.19831802,0
4148235.22048808,2852077.19831813,0
4148235.22048808,2851977.1983181,0
4148235.22048808,2851877.19831807,1267.62301835197
4148235.22048808,2851777.19831804,0
4148235.22048808,2852177.19831816,0
4148235.22048815,2865677.19832197,0
4148235.22048815,2865577.19832195,0
4148235.22048815,2865477.19832191,0
4148235.22048815,2865377.19832188,0
4148235.22048816,2865777.198322,1250.64482468327
4148235.22048815,2865277.19832186,0
4148235.22048815,2865177.19832183,0
4148235.22048815,2865077.1983218,0
4148235.22048794,2828077.19831125,0
4148235.22048794,2827977.19831123,0
4148235.22048794,2827877.1983112,0
4148235.22048794,2827777.19831117,0
4148235.22048795,2828477.19831137,0
4148235.22048795,2828377.19831134,0
4148235.22048795,2828277.19831131,0
4148235.22048793,2826077.19831068,0
4148235.22048793,2826177.1983107,0
4148235.22048795,2828677.19831143,0
4148235.22048795,2828577.1983114,0
4148235.22048795,2829277.1983116,0
4148235.22048795,2829177.19831157,0
4148235.22048795,2829677.19831172,0
4148235.22048795,2829377.19831163,0
4148235.22048796,2830077.19831183,0
4148235.22048796,2829977.1983118,0
4148235.22048796,2829877.19831177,0
4148235.22048795,2829777.19831175,0
4148235.22048805,2847177.19831674,0
4148235.22048805,2847077.19831671,0
4148235.22048805,2847677.19831688,0
4148235.22048805,2847577.19831685,5091.32739843947
4148235.22048805,2847477.19831682,11.2426922034647
4148235.22048804,2845677.19831631,1238.77624347745
4148235.22048804,2845577.19831628,346.511756521487
4148235.22048805,2845977.19831639,0
4148235.22048804,2845877.19831636,1328.98723866436
4148235.22048804,2845777.19831634,0
4148235.22048806,2847977.19831697,0
4148235.22048806,2847877.19831693,0
4148235.22048806,2847777.19831691,0
4148235.22048803,2843277.19831563,204.991000002017
4148235.22048803,2843177.19831559,0
4148235.22048803,2843077.19831556,0
4148235.22048803,2842977.19831554,0
4148235.22048803,2843677.19831573,0
4148235.22048803,2843577.19831571,1394.81100000129
4148235.22048803,2843477.19831568,897.113499966631
4148235.22048803,2843377.19831565,0
4148235.22048803,2843877.19831579,0
4148235.22048803,2843777.19831576,0
4148235.22048803,2842877.19831551,0
4148135.22048792,2824877.19831033,0
4148135.2204879,2822077.19830951,535.040436560847
4148135.2204879,2821977.19830949,1024.66390980438
4148135.2204879,2821877.19830946,0
4148135.2204879,2821777.19830943,0
4148135.22048791,2822477.19830963,0
4148135.22048791,2822377.19830961,0
4148135.22048791,2822277.19830958,0
4148135.2204879,2822177.19830954,19.8023543793242
4148135.22048791,2822777.19830972,0
4148135.22048791,2822677.19830969,0
4148135.22048791,2822577.19830966,0
4148135.22048786,2814077.19830719,723.072999992591
4148135.22048786,2813977.19830715,1347.05331353933
4148135.22048786,2813877.19830713,0
4148135.22048786,2813777.1983071,0
4148135.22048786,2814477.1983073,0
4148135.22048786,2814377.19830728,0
4148135.22048786,2814277.19830724,0
4148135.22048786,2814177.19830722,0
4148135.22048786,2814877.19830742,0
4148135.22048786,2814777.19830739,0
4148135.22048786,2814677.19830736,0
4148135.22048786,2814577.19830733,0
4148135.22048787,2815277.19830754,0
4148135.22048786,2815177.19830751,0
4148135.22048786,2815077.19830748,0
4148135.22048786,2814977.19830745,0
4148135.22048786,2813677.19830707,0
4148135.22048786,2813577.19830704,0
4148135.22048785,2813477.19830701,0
4148135.22048787,2815577.19830762,0
4148135.22048787,2815477.1983076,0
4148135.22048787,2815377.19830757,0
4148135.22048797,2833077.19831269,0
4148135.22048797,2832977.19831266,0
4148135.22048796,2832877.19831264,0
4148135.22048794,2827677.19831114,0
4148135.22048794,2828077.19831125,0
4148135.22048794,2827977.19831122,0
4148135.22048794,2827877.1983112,0
4148135.22048794,2827777.19831117,0
4148135.22048792,2825277.19831044,0
4148135.22048792,2825177.19831042,0
4148135.22048792,2825077.19831038,0
4148135.22048792,2824977.19831036,0
4148135.22048795,2829977.19831181,0
4148135.22048795,2829877.19831177,0
4148135.22048795,2829777.19831175,0
4148135.22048794,2828477.19831137,0
4148135.22048794,2828377.19831134,0
4148135.22048794,2828277.19831132,0
4148135.22048794,2828177.19831128,0
4148135.22048794,2828577.1983114,0
4148135.22048794,2829277.1983116,0
4148135.22048794,2829177.19831157,0
4148135.22048795,2829677.19831172,0
4148135.22048779,2802077.19830366,889.579500017053
4148135.22048779,2801977.19830364,541.528376966715
4148135.22048779,2801877.19830361,567.255500012729
4148135.22048779,2801777.19830358,0
4148135.22048779,2802477.19830379,0
4148135.22048779,2802377.19830376,0
4148135.22048779,2802277.19830373,0
4148135.22048779,2802177.19830369,0
4148135.22048779,2802577.19830382,0
4148135.22048815,2865277.19832186,0
4148135.22048815,2865177.19832183,0
4148135.22048815,2865677.19832198,1461.43750003432
4148135.22048815,2865577.19832195,655.250999979535
4148135.22048815,2865477.19832191,0
4148135.22048815,2865377.19832188,0
4148135.22048815,2865877.19832202,792.261735677207
4148135.22048815,2865777.198322,4922.78074457608
4148135.22048804,2845977.19831639,407.361374719348
4148135.22048804,2845877.19831637,1590.62438662513
4148135.22048804,2845777.19831634,0
4148135.22048804,2845677.19831631,0
4148135.22048804,2845577.19831628,0
4148135.22048804,2845477.19831625,0
4148135.22048805,2847677.19831688,836.022000038205
4148135.22048805,2847577.19831685,0
4148135.22048805,2847477.19831682,1924.92437053786
4148135.22048805,2847977.19831696,0
4148135.22048805,2847877.19831693,0
4148135.22048805,2847777.19831691,0
4148135.22048802,2842877.19831551,0
4148135.22048802,2843277.19831562,0
4148135.22048802,2843177.19831559,0
4148135.22048802,2843077.19831556,1366.93400000324
4148135.22048802,2842977.19831554,0
4148135.22048803,2843677.19831573,0
4148135.22048802,2843577.19831571,0
4148135.22048802,2843477.19831568,95.542283938732
4148135.22048802,2843377.19831565,882.292716043617
4148135.22048803,2843777.19831576,0
4148135.22048813,2861877.1983209,0
4148135.22048813,2861777.19832087,343.649999997579
4148135.22048813,2861677.19832084,0
4148135.22048812,2861577.19832082,0
4148135.22048807,2852177.19831816,0
4148135.22048807,2851677.19831802,0
4148135.22048807,2852077.19831813,0
4148135.22048807,2851977.1983181,580.969999981113
4148135.22048807,2851877.19831807,638.098312144773
4148135.22048807,2851777.19831805,0
4148535.22048808,2847677.19831688,0
4148535.22048807,2847577.19831685,0
4148535.22048807,2847477.19831682,0
4148535.22048807,2846077.19831643,0
4148535.22048807,2845977.1983164,0
4148535.22048807,2846477.19831654,0
4148535.22048807,2846877.19831665,764.403657448664
4148535.22048807,2846777.19831662,378.658274175099
4148535.22048807,2846677.1983166,1671.9069999875
4148535.22048807,2846577.19831657,1197.48200002253
4148535.22048807,2847177.19831674,0
4148535.22048807,2847077.19831671,284.130000010296
4148535.22048807,2846977.19831668,2815.11214686057
4148535.2204881,2851677.19831802,0
4148535.2204881,2851577.19831799,0
4148535.2204881,2851477.19831796,0
4148535.2204881,2852077.19831813,804.383999984711
4148535.2204881,2851977.1983181,1447.8307926164
4148535.2204881,2851877.19831808,0
4148535.2204881,2851777.19831805,0
4148535.22048805,2843277.19831562,0
4148535.22048805,2843177.1983156,337.27499999979
4148535.22048805,2843077.19831557,0
4148535.22048805,2842977.19831554,0
4148535.22048805,2843577.19831571,0
4148535.22048805,2843477.19831568,0
4148535.22048805,2843377.19831566,0
4148535.22048815,2860477.19832051,387.924999995157
4148535.22048815,2860377.19832048,0
4148535.22048815,2860277.19832046,0
4148535.22048815,2860177.19832042,0
4148535.22048815,2860577.19832053,1074.84300003732
4148535.22048814,2860077.19832039,0
4148535.22048814,2859977.19832037,950.537414071383
4148535.22048814,2859877.19832034,0
4148535.22048814,2859777.19832031,0
4148535.22048812,2854877.19831893,960.449747974391
4148535.22048812,2854777.1983189,509.568828698574
4148535.22048811,2854677.19831887,1148.53109602928
4148535.22048811,2854577.19831884,2851.23581088234
4148535.22048812,2854977.19831896,0
4148535.2204881,2852277.19831819,0
4148535.2204881,2852177.19831816,0
4148435.22048799,2832877.19831264,0
4148435.22048799,2832777.19831262,0
4148435.22048798,2832677.19831258,0
4148435.22048798,2832577.19831255,0
4148435.22048799,2833277.19831276,0
4148435.22048799,2833177.19831273,62.6742620467994
4148435.22048799,2833077.1983127,0
4148435.22048799,2832977.19831267,0
4148435.22048799,2833577.19831285,0
4148435.22048799,2833477.19831281,0
4148435.22048799,2833377.19831278,0
4148435.22048796,2828477.19831137,0
4148435.22048796,2828777.19831146,0
4148435.22048796,2828677.19831143,0
4148435.22048796,2828577.1983114,0
4148435.22048797,2829277.1983116,0
4148435.22048796,2829177.19831158,0
4148435.22048796,2829077.19831154,0
4148435.22048795,2826277.19831074,0
4148435.22048795,2826177.1983107,0
4148435.22048798,2832077.19831241,0
4148435.22048798,2832477.19831252,0
4148435.22048798,2832377.1983125,0
4148435.22048798,2832277.19831247,0
4148435.22048798,2832177.19831244,0
4148435.22048797,2829677.19831172,0
4148435.22048797,2829577.19831169,0
4148435.22048797,2829477.19831166,0
4148435.22048797,2829377.19831163,0
4148435.22048797,2830077.19831183,0
4148435.22048797,2829977.19831181,0
4148435.22048797,2829877.19831177,0
4148435.22048797,2829777.19831175,1145.37999998778
4148435.22048807,2847177.19831674,248.898000000027
4148435.22048806,2847077.19831671,0
4148435.22048806,2846977.19831668,4746.53391343304
4148435.22048807,2847677.19831688,0
4148435.22048807,2847577.19831685,1247.33000000906
4148435.22048807,2847477.19831682,1137.78600002761
4148435.22048807,2847377.19831679,0
4148435.22048806,2846077.19831642,0
4148435.22048806,2845977.1983164,0
4148435.22048806,2846477.19831654,0
4148435.22048806,2846877.19831665,10371.3451862823
4148435.22048806,2846777.19831662,987.588225822011
4148435.22048806,2846677.19831659,954.592000025511
4148435.22048806,2846577.19831657,0
4148435.22048809,2851677.19831802,0
4148435.22048809,2851577.19831799,0
4148435.22048804,2843277.19831562,0
4148435.22048804,2843177.1983156,0
4148435.22048804,2843077.19831557,0
4148435.22048804,2842977.19831554,0
4148435.22048804,2843477.19831568,0
4148435.22048804,2843377.19831565,0
4148435.22048781,2802477.19830379,0
4148435.22048781,2802377.19830375,0
4148435.22048781,2802277.19830373,631.012499966891
4148435.22048781,2802177.1983037,0
4148435.22048781,2802077.19830367,174.543506856775
4148435.22048781,2801977.19830364,631.391493132571
4148435.22048781,2801877.19830361,0
4148435.22048783,2804877.19830449,558.033924982807
4148435.22048783,2804777.19830446,24.9471139785426
4148435.22048783,2804677.19830443,2622.79073670788
4148435.22048783,2805077.19830456,0
4148435.22048783,2804977.19830452,575.947987265818
4148435.22048793,2822077.19830952,3193.91873071788
4148435.22048792,2821977.19830949,0
4148435.22048793,2822477.19830963,767.911437711073
4148435.22048793,2822377.19830961,1426.3484280885
4148435.22048793,2822277.19830958,856.429435664509
4148435.22048793,2822177.19830955,1908.31756440511
4148435.22048793,2822877.19830975,0
4148435.22048793,2822777.19830972,0
4148435.22048793,2822677.19830969,1990.51048767338
4148435.22048793,2822577.19830967,986.068029794213
4148435.22048791,2819977.19830891,0
4148435.22048791,2819877.19830888,0
4148435.22048791,2819777.19830885,0
4148435.22048795,2826077.19831067,0
4148435.22048793,2822977.19830978,0
4148435.22048789,2815277.19830754,0
4148435.22048789,2815177.19830751,0
4148435.22048789,2815077.19830748,0
4148435.22048788,2814977.19830745,0
4148435.22048789,2815577.19830763,0
4148435.22048789,2815477.1983076,0
4148435.22048789,2815377.19830757,0
4148435.22048788,2813677.19830708,5.81486536504235
4148435.22048788,2813477.19830702,0
4148435.22048788,2814077.19830719,0
